image_name,c1,c2,c3,c4,c5,c_total
128781220.jpg,3,15,36,42,3,99
1288155068.jpg,0,10,90,30,0,130
1289162225.jpg,0,4,73,36,0,113
129023751.jpg,0,0,13,80,6,99
1292518332.jpg,0,0,53,50,0,103
12949713.jpg,0,1,12,61,30,104
1295925783.jpg,4,71,26,0,0,101
1296759644.jpg,4,69,26,1,0,100
1296775174.jpg,4,59,37,4,0,104
1297819816.jpg,0,0,36,70,3,109
1302738127.jpg,0,0,27,80,4,111
1306121832.jpg,18,57,29,1,0,105
1306193020.jpg,7,69,30,2,0,108
1312413141.jpg,37,57,9,1,0,104
1313706108.jpg,3,71,33,0,0,107
1314838096.jpg,0,4,56,39,0,99
1315889745.jpg,12,72,20,3,0,107
1316239068.jpg,0,5,62,37,0,104
1317678723.jpg,2,57,39,3,0,101
132921013.jpg,0,3,26,67,6,102
1329449674.jpg,0,34,55,10,0,99
1329713028.jpg,0,15,65,19,1,100
1331642031.jpg,0,19,107,14,0,140
1332211559.jpg,23,72,7,1,0,103
13325497.jpg,0,11,54,33,4,102
133829142.jpg,18,67,14,0,0,99
134343714.jpg,12,40,35,14,1,102
1348094685.jpg,0,1,31,71,5,108
1348788122.jpg,1,19,67,9,0,96
1351464251.jpg,0,0,46,53,2,101
1351917139.jpg,0,5,75,33,0,113
1352428885.jpg,0,25,72,10,0,107
135352055.jpg,44,50,5,0,0,99
135403304.jpg,27,54,18,3,0,102
1357295757.jpg,1,5,49,63,5,123
1360063696.jpg,0,1,46,57,1,105
1360663704.jpg,0,0,24,81,5,110
1362231035.jpg,0,1,36,58,5,100
136287514.jpg,27,64,13,0,0,104
1367218588.jpg,8,78,20,0,0,106
1368120580.jpg,0,0,13,91,6,110
136948336.jpg,0,0,16,76,14,106
1375320148.jpg,2,14,63,21,3,103
137731604.jpg,33,55,16,0,0,104
137841242.jpg,0,4,38,50,8,100
138750201.jpg,0,20,54,27,3,104
1387568510.jpg,16,68,20,0,0,104
1392405539.jpg,0,5,64,28,0,97
139253033.jpg,9,71,25,1,0,106
1396109073.jpg,0,10,60,40,1,111
139611767.jpg,42,46,9,1,1,99
1396758393.jpg,0,15,68,17,0,100
139999071.jpg,21,68,14,2,0,105
1402675396.jpg,11,81,19,1,0,112
1404458044.jpg,1,48,49,3,0,101
1408118135.jpg,1,39,65,5,0,110
1408827056.jpg,4,72,25,1,0,102
14092652.jpg,0,5,41,50,11,107
1410303503.jpg,0,4,45,53,2,104
141087919.jpg,0,1,11,76,11,99
1413089132.jpg,2,50,44,8,0,104
141683460.jpg,0,4,37,56,5,102
1418012844.jpg,30,59,13,1,0,103
142117255.jpg,0,6,44,48,7,105
142607218.jpg,1,18,58,26,2,105
1427484100.jpg,0,1,45,55,2,103
1428835063.jpg,0,15,76,12,0,103
1429120335.jpg,0,11,71,25,0,107
1429419760.jpg,1,1,43,66,0,111
1429848565.jpg,0,4,45,49,2,100
1430765461.jpg,0,22,69,15,0,106
1431934782.jpg,1,7,66,37,1,112
143394138.jpg,13,66,26,1,0,106
1434258458.jpg,0,4,50,47,6,107
143622689.jpg,0,8,51,44,2,105
143643298.jpg,29,63,12,0,0,104
143899204.jpg,4,36,56,10,0,106
144272742.jpg,38,45,17,5,0,105
1446670895.jpg,0,6,65,35,0,106
145089144.jpg,35,69,2,0,0,106
145215893.jpg,68,35,1,0,0,104
145517507.jpg,2,52,49,5,0,108
1459611891.jpg,5,64,34,1,0,104
1461013559.jpg,1,4,62,43,0,110
1465282532.jpg,6,62,33,3,0,104
1465706268.jpg,0,4,78,21,1,104
1466864952.jpg,1,32,94,2,0,129
146926363.jpg,73,31,1,0,0,105
1473138944.jpg,7,67,28,0,0,102
147639760.jpg,2,36,42,19,1,100
147783170.jpg,9,55,38,2,0,104
1487386722.jpg,8,81,17,0,0,106
14898266.jpg,9,51,39,10,0,109
1490095554.jpg,3,14,58,27,1,103
1492755190.jpg,0,12,64,33,1,110
1494601659.jpg,10,63,27,2,0,102
149795981.jpg,0,6,51,45,1,103
149836125.jpg,5,28,47,22,0,102
149867784.jpg,0,3,29,59,7,98
1500316824.jpg,0,3,42,57,2,104
15012954.jpg,15,72,17,0,0,104
1511406857.jpg,0,1,26,68,9,104
1513796016.jpg,1,3,33,63,5,105
1516506386.jpg,0,3,55,45,2,105
1519242706.jpg,0,0,39,66,1,106
1519650440.jpg,1,19,69,18,1,108
1527228794.jpg,19,95,18,0,0,132
152780037.jpg,5,43,42,9,0,99
1529757375.jpg,0,2,51,47,1,101
153557108.jpg,0,7,41,51,5,104
153876946.jpg,0,15,70,19,0,104
1539716347.jpg,1,57,44,3,0,105
1540229828.jpg,0,2,29,71,7,109
154270569.jpg,0,2,33,66,0,101
1543375325.jpg,19,79,9,0,0,107
1543929747.jpg,11,53,35,5,0,104
154603426.jpg,1,8,43,45,4,101
154740129.jpg,81,23,2,0,0,106
155289213.jpg,3,31,54,16,0,104
155365010.jpg,31,57,12,0,0,100
155711788.jpg,59,42,4,0,0,105
155797839.jpg,0,0,19,71,14,104
1558503807.jpg,1,7,61,31,0,100
156015117.jpg,1,10,55,33,4,103
156117321.jpg,10,59,28,1,0,98
1561250178.jpg,0,8,68,31,0,107
1562015932.jpg,0,12,78,17,0,107
156266461.jpg,2,52,48,4,0,106
156451756.jpg,1,29,52,17,0,99
1565882132.jpg,1,40,59,3,0,103
1571972975.jpg,2,34,49,19,1,105
1572596360.jpg,1,15,74,14,0,104
1572804254.jpg,2,17,71,12,0,102
1573719804.jpg,0,2,38,69,2,111
1576235224.jpg,10,77,17,2,0,106
1580074951.jpg,0,6,54,43,3,106
158100229.jpg,0,19,63,19,1,102
159144665.jpg,0,1,27,68,10,106
159838722.jpg,0,4,20,68,7,99
160123908.jpg,1,7,54,40,2,104
16057476.jpg,9,47,43,10,0,109
16079437.jpg,2,23,59,23,0,107
160981911.jpg,0,6,50,48,1,105
160999577.jpg,12,65,22,3,0,102
161483962.jpg,0,20,59,26,0,105
161551525.jpg,1,39,60,5,0,105
1626230781.jpg,42,57,4,0,0,103
163208499.jpg,15,68,18,0,0,101
1634910276.jpg,0,0,33,72,3,108
163666873.jpg,1,36,49,12,0,98
163977327.jpg,25,73,8,0,0,106
1646704912.jpg,0,5,76,20,0,101
165074300.jpg,0,1,34,60,7,102
16523804.jpg,5,48,45,9,0,107
1654836945.jpg,1,25,67,12,0,105
1663721615.jpg,50,55,3,0,0,108
166528976.jpg,0,6,56,43,1,106
1669800671.jpg,1,11,53,38,2,105
1674951001.jpg,2,39,54,14,0,109
1679551869.jpg,0,1,50,53,0,104
16799807.jpg,0,50,51,2,0,103
1682888994.jpg,0,2,50,55,1,108
1693839090.jpg,25,73,9,0,0,107
169625095.jpg,0,40,58,5,0,103
169779095.jpg,0,5,43,56,0,104
1708787959.jpg,0,14,65,29,1,109
171857013.jpg,0,35,54,17,0,106
174715115.jpg,12,73,18,0,0,103
1748861184.jpg,0,6,74,30,1,111
175326787.jpg,5,58,36,2,0,101
1755366250.jpg,46,59,0,0,0,105
17606027.jpg,0,4,41,60,4,109
176663631.jpg,2,9,33,52,5,101
1777841357.jpg,1,13,71,17,1,103
178403727.jpg,5,74,27,0,0,106
1792473649.jpg,0,0,33,75,3,111
1794888173.jpg,4,24,68,12,0,108
1795186582.jpg,7,59,41,2,0,109
1796317547.jpg,0,2,18,77,7,104
1797683075.jpg,8,63,32,4,0,107
1798554647.jpg,0,27,71,10,0,108
1799451312.jpg,0,7,68,34,1,110
1802306299.jpg,2,46,55,3,0,106
1805206682.jpg,9,76,20,2,0,107
1807195948.jpg,4,71,23,2,0,100
1809848435.jpg,17,74,12,0,0,103
1812202754.jpg,0,0,18,83,5,106
181220864.jpg,10,73,20,1,0,104
1814122396.jpg,0,7,67,37,0,111
1820291567.jpg,14,84,9,1,0,108
18238731.jpg,24,75,5,0,0,104
183156510.jpg,1,25,61,15,0,102
18438855.jpg,0,1,33,62,11,107
185458280.jpg,57,37,4,0,0,98
186520031.jpg,1,11,44,40,2,98
187485230.jpg,1,38,47,13,0,99
187499391.jpg,1,32,62,8,0,103
187640892.jpg,8,48,39,5,0,100
1896792999.jpg,0,4,52,50,0,106
189899579.jpg,0,35,56,9,0,100
1929087646.jpg,0,34,70,2,0,106
19300996.jpg,20,73,11,0,0,104
194278089.jpg,0,12,54,38,2,106
194369363.jpg,7,79,18,1,0,105
1946326263.jpg,0,9,39,56,1,105
1947195937.jpg,0,46,48,5,0,99
19502065.jpg,85,17,0,0,0,102
1966235400.jpg,0,1,51,53,0,105
196734006.jpg,0,1,27,73,2,103
1970440733.jpg,0,17,100,17,0,134
197324620.jpg,1,6,49,44,2,102
1979184408.jpg,0,19,71,13,0,103
198187235.jpg,0,15,46,37,1,99
1987196687.jpg,18,86,5,0,0,109
1988371580.jpg,0,5,42,50,8,105
1990074154.jpg,0,0,12,78,17,107
1990510796.jpg,0,5,91,37,0,133
1992159390.jpg,0,0,46,57,2,105
1993125888.jpg,0,24,60,18,0,102
19943010.jpg,0,2,20,70,15,107
1995190133.jpg,0,0,16,77,9,102
20079130.jpg,1,37,56,8,0,102
200825729.jpg,0,2,48,55,1,106
2017266.jpg,1,10,52,44,1,108
2020522728.jpg,0,6,57,43,0,106
202351926.jpg,0,2,27,68,7,104
202551289.jpg,5,59,35,3,0,102
2034844231.jpg,0,5,80,22,0,107
2035975268.jpg,51,46,6,1,0,104
203950866.jpg,0,2,30,59,7,98
2041755502.jpg,0,0,36,68,1,105
2044507520.jpg,0,0,17,70,22,109
2047083409.jpg,2,32,61,11,0,106
20522527.jpg,0,9,45,47,3,104
2053452455.jpg,0,5,71,32,1,109
2054743275.jpg,0,14,78,15,0,107
2055589084.jpg,1,52,49,2,0,104
205662428.jpg,3,56,39,1,0,99
2058985902.jpg,4,48,47,4,0,103
2059981058.jpg,1,13,67,27,0,108
2060529660.jpg,4,41,64,2,0,111
206294085.jpg,13,81,12,0,0,106
2063421762.jpg,10,55,37,2,0,104
2063914625.jpg,0,37,64,3,0,104
2064478851.jpg,1,46,53,2,0,102
2064690658.jpg,2,51,55,1,0,109
2065542928.jpg,0,10,55,33,4,102
2065722620.jpg,0,2,40,59,2,103
2068650026.jpg,0,3,60,40,0,103
2070418201.jpg,1,34,89,1,0,125
2072843602.jpg,1,7,82,44,2,136
2074092022.jpg,0,1,55,47,0,103
2082936451.jpg,0,3,54,46,4,107
2084725313.jpg,0,1,62,43,1,107
2088433684.jpg,2,75,27,0,0,104
208949930.jpg,0,1,30,69,4,104
2093280771.jpg,3,45,53,3,0,104
2093652366.jpg,2,39,56,7,0,104
2094668596.jpg,0,17,69,24,0,110
2096424103.jpg,0,18,72,13,1,104
2097618827.jpg,4,65,38,3,0,110
2098594651.jpg,28,72,6,0,0,106
2099199686.jpg,0,1,59,45,1,106
2100483102.jpg,2,17,55,30,0,104
2102208013.jpg,0,1,14,83,7,105
2111309017.jpg,0,5,33,63,0,101
2113239475.jpg,1,12,71,23,2,109
2113638482.jpg,1,20,69,13,0,103
2114240861.jpg,0,18,71,12,0,101
2114797362.jpg,0,12,67,21,0,100
211562425.jpg,8,55,34,2,0,99
2115915075.jpg,0,12,74,19,0,105
211603206.jpg,0,5,43,49,2,99
2124048872.jpg,2,29,55,14,0,100
2125272449.jpg,2,32,67,5,0,106
2125535764.jpg,0,18,71,19,0,108
2125600207.jpg,0,1,39,59,2,101
2126677316.jpg,19,106,30,0,0,155
2126890271.jpg,6,41,67,12,0,126
2127908996.jpg,3,73,34,2,0,112
2128879923.jpg,2,81,20,1,0,104
2129246782.jpg,0,4,58,40,1,103
2129680216.jpg,0,2,12,78,8,100
2131254561.jpg,0,54,47,3,0,104
2133766199.jpg,1,30,74,6,0,111
213439801.jpg,30,55,12,1,0,98
2138715193.jpg,0,20,70,17,0,107
2138874780.jpg,0,2,46,45,2,95
213906996.jpg,0,0,7,66,33,106
214064484.jpg,2,20,53,23,1,99
2140758242.jpg,0,2,57,48,0,107
2140864586.jpg,0,5,58,41,1,105
2142428164.jpg,0,1,35,67,5,108
2144290999.jpg,38,61,7,0,0,106
2144963177.jpg,0,5,72,29,0,106
2145860500.jpg,0,6,60,37,1,104
2147067327.jpg,0,1,53,50,0,104
2147811000.jpg,2,37,59,9,0,107
2148143527.jpg,0,9,95,22,0,126
2149719899.jpg,2,50,44,3,0,99
2149726014.jpg,22,65,20,0,0,107
2150291485.jpg,0,21,62,16,0,99
2152767186.jpg,0,3,41,52,5,101
2154184161.jpg,0,19,71,17,0,107
215794898.jpg,1,18,66,19,0,104
2159705303.jpg,3,48,46,7,0,104
2161809899.jpg,0,9,79,17,1,106
2164495332.jpg,2,50,51,3,0,106
2166503846.jpg,0,23,70,9,1,103
2167658722.jpg,0,23,93,18,0,134
2168323029.jpg,0,21,62,18,0,101
2169516596.jpg,0,8,68,33,0,109
2170460897.jpg,1,30,71,5,0,107
2172409998.jpg,1,16,70,17,0,104
2174764653.jpg,0,0,34,67,4,105
2178785463.jpg,0,14,66,24,0,104
2181528959.jpg,0,1,36,64,3,104
2182811741.jpg,0,3,48,44,1,96
2183577836.jpg,3,57,68,2,0,130
218453569.jpg,1,12,46,40,3,102
218457399.jpg,4,48,38,12,2,104
21852937.jpg,1,43,55,10,0,109
2189906236.jpg,0,11,70,22,1,104
2189933975.jpg,2,39,57,9,1,108
2190310.jpg,0,12,58,29,3,102
2191202126.jpg,0,45,60,4,0,109
2191549592.jpg,0,31,86,8,0,125
2191619969.jpg,0,8,74,21,0,103
2191898704.jpg,0,5,63,34,2,104
2194214783.jpg,1,0,23,73,7,104
2195703133.jpg,0,16,79,13,0,108
2196513263.jpg,57,48,2,0,0,107
2197565905.jpg,0,3,43,60,4,110
2197636094.jpg,0,3,44,51,3,101
2198895718.jpg,3,32,55,9,1,100
2199106763.jpg,0,34,55,20,0,109
2199234449.jpg,0,36,62,6,0,104
2199696686.jpg,0,1,28,78,4,111
2201178081.jpg,1,12,69,16,0,98
220183616.jpg,1,42,52,4,0,99
2202105982.jpg,2,61,43,1,0,107
2203797715.jpg,0,0,36,70,2,108
2204368170.jpg,1,39,62,4,0,106
220503608.jpg,15,67,19,1,0,102
2208434983.jpg,10,77,21,0,0,108
2211658928.jpg,0,1,55,72,2,130
2212296403.jpg,0,7,63,40,1,111
2214729676.jpg,15,76,11,0,0,102
2215032826.jpg,0,2,31,71,1,105
2215695798.jpg,0,12,52,37,3,104
2217543976.jpg,0,1,31,73,1,106
2220192526.jpg,0,2,38,56,2,98
2221745311.jpg,3,55,43,1,0,102
2223002938.jpg,0,5,59,36,1,101
2223255997.jpg,1,38,55,6,0,100
222335349.jpg,0,6,45,45,2,98
2224984425.jpg,0,2,56,49,0,107
2225421381.jpg,0,0,23,77,6,106
2225683996.jpg,0,1,38,64,6,109
2227011292.jpg,0,1,40,55,5,101
2231043641.jpg,0,5,75,22,0,102
2231397523.jpg,0,1,54,57,0,112
223186789.jpg,0,15,61,28,1,105
223191871.jpg,7,43,45,8,0,103
2232895391.jpg,0,39,61,6,0,106
2233947320.jpg,0,31,67,4,0,102
2234060892.jpg,16,70,22,0,0,108
2234064642.jpg,0,39,60,7,0,106
2235352888.jpg,0,1,32,65,2,100
2236041996.jpg,5,59,35,0,0,99
2236324282.jpg,0,2,42,57,3,104
2237630871.jpg,0,2,19,69,4,94
2239201463.jpg,0,0,48,54,2,104
2239403255.jpg,0,1,31,63,8,103
2239600333.jpg,0,11,61,29,0,101
2239987680.jpg,8,77,20,0,0,105
224076897.jpg,0,12,45,46,0,103
2243689404.jpg,0,7,59,43,2,111
2243706700.jpg,1,17,65,22,0,105
2249130247.jpg,0,0,33,70,3,106
2250728053.jpg,0,0,17,81,4,102
2251792086.jpg,0,17,88,29,0,134
22533278.jpg,0,29,61,13,1,104
2255689742.jpg,0,8,72,22,0,102
2255948084.jpg,0,1,23,74,4,102
2256741921.jpg,4,33,58,11,0,106
2259747766.jpg,0,17,82,8,0,107
2260527943.jpg,2,12,62,28,0,104
2261421219.jpg,0,2,24,67,8,101
2263434837.jpg,0,0,25,74,9,108
226477214.jpg,1,51,42,5,0,99
2264946914.jpg,6,48,50,5,0,109
2266672191.jpg,0,10,76,21,0,107
2268779821.jpg,2,37,55,8,0,102
2269141846.jpg,1,15,68,16,0,100
2275633566.jpg,2,52,50,2,0,106
2276757352.jpg,0,5,80,19,1,105
2276823208.jpg,0,2,48,55,0,105
2279663213.jpg,0,3,62,37,0,102
2280116666.jpg,7,61,30,3,0,101
2280432289.jpg,0,51,48,5,0,104
2280531345.jpg,15,61,33,2,0,111
2280668053.jpg,1,34,63,9,0,107
22848476.jpg,0,12,70,25,2,109
2285382083.jpg,0,2,64,40,0,106
2285789022.jpg,0,24,71,8,0,103
228617373.jpg,8,59,31,4,0,102
2286627596.jpg,0,60,48,1,0,109
2286659351.jpg,0,6,60,44,1,111
2287163032.jpg,2,8,59,30,1,100
2292384520.jpg,0,4,56,42,0,102
2292770854.jpg,0,10,75,19,0,104
2293775114.jpg,3,40,58,9,0,110
229400288.jpg,1,35,61,9,0,106
22947511.jpg,52,49,3,0,0,104
2295329994.jpg,9,78,17,0,0,104
2295909322.jpg,0,1,42,57,1,101
2297923850.jpg,0,17,75,14,0,106
2298149104.jpg,1,6,51,44,0,102
2298165172.jpg,0,2,63,34,1,100
2298963655.jpg,0,3,42,62,0,107
2300197705.jpg,2,11,54,36,1,104
2301461383.jpg,0,12,66,23,0,101
2303343292.jpg,0,5,92,29,0,126
2304159288.jpg,2,23,90,25,0,140
2304572915.jpg,4,58,41,2,0,105
2305236722.jpg,16,71,17,0,0,104
2306462251.jpg,6,64,35,3,0,108
2308986836.jpg,0,3,53,43,0,99
2310631117.jpg,5,65,29,1,0,100
231161527.jpg,0,13,69,17,0,99
2311702728.jpg,5,44,51,3,0,103
2311738871.jpg,4,30,64,6,0,104
2313971368.jpg,0,0,43,58,3,104
2314346258.jpg,0,14,73,18,0,105
2314745999.jpg,0,6,47,51,1,105
2317296071.jpg,4,60,39,1,0,104
2318824279.jpg,0,7,72,30,1,110
2319588792.jpg,0,4,49,51,1,105
2322053874.jpg,0,0,10,82,18,110
2322154086.jpg,0,13,77,11,0,101
2322493147.jpg,0,5,35,60,1,101
232327907.jpg,1,17,52,32,1,103
2323279407.jpg,0,38,68,4,0,110
2323828778.jpg,2,60,68,2,0,132
2324511288.jpg,4,54,40,4,0,102
2325353113.jpg,52,49,6,0,0,107
2329115753.jpg,2,10,81,8,0,101
2329258631.jpg,7,67,29,0,0,103
2329975863.jpg,1,14,76,19,1,111
233025659.jpg,0,4,49,49,3,105
233045606.jpg,0,5,52,48,1,106
233045618.jpg,0,47,47,4,0,98
2331420998.jpg,2,29,65,9,0,105
2332998569.jpg,53,45,2,0,0,100
2333476039.jpg,27,70,8,0,0,105
2337030121.jpg,0,1,33,68,1,103
23371433.jpg,3,44,45,11,1,104
2338832331.jpg,0,26,46,33,1,106
2339673410.jpg,5,78,21,0,0,104
2339723901.jpg,0,2,54,48,0,104
2341720836.jpg,0,6,82,40,1,129
2342012928.jpg,0,0,36,68,3,107
2344211137.jpg,0,0,46,55,3,104
2345921877.jpg,0,25,116,12,0,153
2347131131.jpg,0,10,63,36,0,109
234944177.jpg,0,3,28,67,7,105
2349676135.jpg,9,59,32,7,1,108
2350031609.jpg,2,52,44,3,0,101
2355192446.jpg,1,5,52,48,1,107
2355891811.jpg,5,60,36,1,0,102
2360058082.jpg,12,86,6,0,0,104
2361724609.jpg,3,54,42,11,0,110
2362202039.jpg,0,1,33,78,3,115
2362957665.jpg,0,1,37,63,2,103
2363413290.jpg,1,26,65,9,0,101
2363717244.jpg,0,2,23,71,8,104
2364482871.jpg,0,9,76,21,0,106
2364901003.jpg,2,51,76,2,0,131
2365109175.jpg,0,20,78,5,0,103
2365855574.jpg,0,5,64,39,1,109
2366273919.jpg,12,63,28,1,0,104
2366307779.jpg,0,7,68,29,3,107
2367261033.jpg,38,58,12,0,0,108
2367765365.jpg,2,43,50,12,0,107
2371655336.jpg,2,53,42,7,0,104
2371669291.jpg,0,2,56,47,2,107
2372696116.jpg,0,5,69,29,0,103
2375572237.jpg,0,4,74,52,0,130
2376113642.jpg,4,71,30,0,0,105
2376602512.jpg,2,17,77,12,0,108
2378761573.jpg,0,9,54,43,0,106
2380962902.jpg,0,1,40,58,0,99
2381196755.jpg,19,67,14,1,0,101
2383953966.jpg,0,6,57,45,0,108
2389241544.jpg,0,23,65,14,0,102
239029957.jpg,0,3,29,61,10,103
2393187912.jpg,7,64,33,3,0,107
240236110.jpg,0,2,30,62,8,102
2403326474.jpg,0,20,77,13,0,110
2405333928.jpg,1,22,74,12,0,109
2405495711.jpg,2,39,55,9,0,105
240689125.jpg,2,15,55,33,1,106
2407446104.jpg,0,7,55,46,0,108
2409675838.jpg,0,72,39,2,0,113
2410920428.jpg,0,0,14,84,10,108
2410933503.jpg,0,0,31,72,6,109
2413968824.jpg,22,53,24,1,0,100
2415334988.jpg,3,50,48,2,0,103
2415583702.jpg,21,56,25,4,0,106
2415943373.jpg,0,1,41,57,2,101
2416231204.jpg,0,12,70,23,1,106
2417107784.jpg,0,5,62,34,1,102
2418067534.jpg,7,78,28,0,0,113
2421141390.jpg,7,59,33,2,0,101
2421862008.jpg,0,0,17,93,3,113
2422029745.jpg,8,82,10,1,0,101
2422172125.jpg,5,64,33,5,0,107
242395156.jpg,56,40,5,0,0,101
242503451.jpg,38,55,7,1,0,101
2425646672.jpg,0,19,75,16,0,110
2426998006.jpg,0,9,75,22,0,106
2428050358.jpg,1,14,100,24,0,139
2429849599.jpg,0,8,59,33,2,102
2431828879.jpg,1,18,64,23,1,107
2433641656.jpg,0,16,76,16,2,110
2434624532.jpg,11,97,29,0,0,137
2437860365.jpg,0,1,34,66,0,101
2444482022.jpg,1,47,55,3,0,106
244484608.jpg,40,54,5,0,0,99
2444937456.jpg,0,1,51,60,1,113
2447131470.jpg,0,24,67,11,0,102
2447797924.jpg,0,47,51,1,0,99
2448776548.jpg,2,9,70,28,1,110
2451920772.jpg,0,4,50,50,3,107
2455942045.jpg,0,7,80,18,1,106
2459843879.jpg,2,6,46,50,1,105
2459857216.jpg,0,0,46,92,1,139
2460847286.jpg,7,56,41,3,1,108
2461703201.jpg,0,5,48,50,0,103
246188030.jpg,71,31,3,0,0,105
2464934588.jpg,0,48,50,2,0,100
2465673065.jpg,3,47,45,3,0,98
2466673147.jpg,0,1,38,66,2,107
2471109874.jpg,38,66,5,1,0,110
2473676566.jpg,45,58,2,0,0,105
2473938827.jpg,1,4,54,50,0,109
2474265369.jpg,6,38,47,9,1,101
2474539087.jpg,0,12,81,9,0,102
2475938786.jpg,12,63,30,3,0,108
2476813465.jpg,0,7,78,16,0,101
2477552466.jpg,26,69,13,0,0,108
2478250944.jpg,0,18,70,39,1,128
2479736959.jpg,0,0,52,49,1,102
2481588554.jpg,65,38,5,0,0,108
2486040810.jpg,0,9,73,31,0,113
2488865108.jpg,0,1,51,51,5,108
2489035588.jpg,3,50,47,2,0,102
2489209226.jpg,0,17,72,14,0,103
2490462635.jpg,0,13,63,25,0,101
2491353954.jpg,1,37,59,7,0,104
2492228578.jpg,11,65,28,3,0,107
2495556421.jpg,0,0,16,80,6,102
2495772957.jpg,2,39,63,7,0,111
249590486.jpg,0,10,51,42,1,104
2496466506.jpg,45,53,5,0,0,103
2500167386.jpg,0,0,15,87,12,114
2500618710.jpg,0,3,34,62,3,102
2501256504.jpg,1,34,61,8,0,104
2502332369.jpg,0,3,60,43,0,106
2503231447.jpg,0,19,65,20,0,104
2503685415.jpg,0,15,74,17,1,107
2503869220.jpg,1,45,46,7,1,100
2504686366.jpg,0,0,45,65,1,111
2508139577.jpg,18,47,40,2,0,107
2508976529.jpg,0,0,26,81,0,107
2510458503.jpg,0,0,38,59,9,106
2512779647.jpg,0,19,63,29,0,111
2515829883.jpg,0,1,34,68,2,105
2517368566.jpg,3,47,48,7,0,105
2517718928.jpg,0,2,49,65,7,123
2519235976.jpg,8,76,21,0,0,105
251925288.jpg,13,63,29,1,0,106
2519479147.jpg,0,1,61,46,3,111
25239707.jpg,0,0,10,67,25,102
252435496.jpg,7,67,34,0,0,108
2527050529.jpg,0,0,58,66,6,130
2528064728.jpg,1,6,81,14,0,102
2529798721.jpg,1,45,51,6,1,104
2530204171.jpg,0,0,27,74,5,106
2532088252.jpg,0,0,42,71,1,114
253771260.jpg,4,58,29,8,0,99
2537782042.jpg,0,3,60,39,1,103
2538038277.jpg,0,6,31,68,4,109
2539036531.jpg,0,1,47,54,4,106
2539083530.jpg,0,15,72,14,0,101
2539097876.jpg,0,11,68,26,1,106
2539818768.jpg,5,63,56,1,0,125
2540676775.jpg,0,52,53,1,0,106
2542492471.jpg,4,51,51,3,0,109
2545877303.jpg,1,46,44,5,0,96
2547820942.jpg,1,1,31,67,2,102
2549004146.jpg,1,52,48,5,0,106
254969296.jpg,0,27,49,23,0,99
255478501.jpg,68,29,2,0,0,99
2555211479.jpg,0,22,75,7,0,104
2555644998.jpg,0,6,46,49,0,101
2557729909.jpg,0,0,36,88,2,126
255857546.jpg,0,2,25,66,9,102
255984640.jpg,3,37,57,9,0,106
255985226.jpg,22,69,12,0,0,103
2562592972.jpg,5,60,34,2,0,101
2564368557.jpg,0,6,54,38,3,101
2567523621.jpg,1,12,74,25,1,113
2568268182.jpg,0,27,61,13,0,101
2569693875.jpg,0,0,28,81,4,113
2569774614.jpg,7,59,35,4,0,105
2569803000.jpg,0,4,88,16,1,109
2569997123.jpg,0,1,45,55,0,101
2570828036.jpg,0,1,45,66,0,112
257114018.jpg,6,35,41,24,0,106
2571521736.jpg,0,12,69,23,1,105
2574200121.jpg,0,16,72,15,1,104
25742613.jpg,38,62,3,1,0,104
257457837.jpg,3,56,41,5,0,105
2575730355.jpg,0,12,65,29,0,106
2576250575.jpg,0,30,66,15,0,111
2578696926.jpg,1,0,24,79,3,107
2578890441.jpg,0,2,42,61,2,107
2579041082.jpg,0,5,66,35,0,106
2580252988.jpg,2,16,61,25,0,104
2584408449.jpg,0,0,26,75,4,105
258502837.jpg,1,29,46,22,0,98
2585752058.jpg,0,10,58,30,1,99
2585795694.jpg,1,27,64,13,0,105
2588726621.jpg,0,3,42,56,0,101
2588767665.jpg,0,7,61,36,0,104
258893048.jpg,2,15,53,33,2,105
2589128365.jpg,0,23,65,11,2,101
2590631506.jpg,0,1,21,78,10,110
2593384818.jpg,7,73,25,1,0,106
2596393826.jpg,0,18,68,19,0,105
2601194994.jpg,0,18,76,11,0,105
2601219815.jpg,3,34,63,9,0,109
2602273170.jpg,2,38,56,9,0,105
260267679.jpg,0,1,34,67,2,104
2602795550.jpg,9,66,25,2,0,102
2603439486.jpg,0,14,72,21,0,107
2604683646.jpg,0,5,65,30,1,101
2608308562.jpg,0,0,54,48,1,103
2612353606.jpg,0,2,13,85,3,103
2614925521.jpg,11,62,27,2,0,102
2615955728.jpg,0,4,49,43,6,102
261641635.jpg,0,2,16,74,14,106
2619769686.jpg,0,0,36,67,2,105
2620467173.jpg,1,19,79,13,0,112
2620618611.jpg,0,5,43,51,5,104
262123064.jpg,0,24,65,22,0,111
2621420457.jpg,5,29,59,13,0,106
2622466873.jpg,0,13,75,16,0,104
2624809780.jpg,0,9,75,23,2,109
2624882684.jpg,0,2,44,61,3,110
2627264031.jpg,0,0,40,60,3,103
2630235144.jpg,0,10,75,16,2,103
2631446955.jpg,0,0,17,74,17,108
2631646011.jpg,0,0,52,57,1,110
2633540206.jpg,0,0,41,62,4,107
2634194915.jpg,2,43,57,2,0,104
26344318.jpg,14,51,33,6,0,104
2634922777.jpg,8,54,38,3,0,103
2636294461.jpg,0,2,45,61,3,111
2636589178.jpg,1,31,48,29,0,109
2638753115.jpg,4,66,35,1,0,106
